x,y
521.4221191,48.8240509
522.0665283,48.91810989
522.7109985,49.01173401
523.3554077,49.10493088
523.9998169,49.19769669
524.6442871,49.29003143
525.2886963,49.38193893
525.9331665,49.473423
526.5776367,49.56448364
527.222229,49.65512085
527.8668213,49.74533844
528.5115356,49.83514023
529.15625,49.9245224
529.8010864,50.01348877
530.4459839,50.10202789
531.0909424,50.1901474
531.7358398,50.27783966
532.3807983,50.36510468
533.0257568,50.45194244
533.6706543,50.53834534
534.3155518,50.62432098
534.9604492,50.70986938
535.6053467,50.79498672
536.2502441,50.87968063
536.8952026,50.9639473
537.5401611,51.04779053
538.1851196,51.13121033
538.8302002,51.21421432
539.4752808,51.29679108
540.1204224,51.37895203
540.765625,51.46068573
541.4108276,51.54199982
542.0560303,51.62288666
542.7012939,51.70335007
543.3464966,51.78338623
543.9917603,51.86299133
544.6369019,51.94216537
545.2821045,52.02091217
545.9272461,52.09923172
546.5723877,52.17712402
547.2175293,52.25458908
547.8627319,52.33163071
548.5079346,52.4082489
549.1531372,52.48444366
549.7983398,52.56021881
550.4436035,52.63556671
551.0889282,52.710495
551.7342529,52.78499985
552.3795166,52.85907745
553.0248413,52.93272781
553.670166,53.00595474
554.3154297,53.07875443
554.9606934,53.15112686
555.605957,53.22306824
556.2511597,53.29458237
556.8963623,53.36567307
557.5415039,53.43633652
558.1867065,53.50657272
558.8318481,53.5763855
559.4770508,53.64577484
560.1222534,53.71474075
560.7674561,53.78328323
561.4126587,53.85140228
562.0578613,53.9190979
562.703064,53.98637009
563.3482056,54.05321503
563.9934082,54.11963272
564.6385498,54.18562698
565.2836304,54.251194
565.9287109,54.31633377
566.5737915,54.38105011
567.218811,54.44533539
567.8638306,54.50920105
568.5087891,54.57263947
569.1537476,54.63565063
569.7987061,54.69824219
570.4436646,54.76040649
571.088562,54.82214737
571.7335205,54.88346863
572.378418,54.94436264
573.0233154,55.00483322
573.6681519,55.06488037
574.3129883,55.12450027
574.9577637,55.18369675
575.6025391,55.24246979
576.2472534,55.30081558
576.8919678,55.35873413
577.5365601,55.41623306
578.1812134,55.47330475
578.8258057,55.529953
579.4703369,55.58617401
580.1148682,55.6419754
580.7593384,55.69735336
581.4038086,55.75230789
582.0482788,55.80683899
582.692688,55.86095047
583.3370361,55.9146347
583.9813843,55.96789551
584.6256714,56.02073288
585.2699585,56.07314682
585.9141235,56.12513733
586.5582886,56.17670441
587.2023926,56.22784805
587.8464355,56.27856445
588.4904785,56.32886124
589.1344604,56.3787384
589.7783813,56.42818832
590.4223022,56.47721863
591.0661011,56.5258255
591.7099609,56.57401276
592.3536987,56.62177277
592.9974365,56.66911697
593.6411133,56.71603394
594.284729,56.76253128
594.9282837,56.80860519
595.5717773,56.85425949
596.21521,56.89949036
596.8585815,56.94429779
597.5018921,56.98868561
598.1452026,57.03264999
598.7883911,57.07619095
599.4315796,57.1193161
600.074646,57.16201782
600.7177124,57.20429993
601.3607178,57.2461586
602.0036621,57.28760147
602.6465454,57.32862091
603.2893677,57.36922073
603.9321289,57.40939713
604.5748291,57.44915771
605.2174683,57.48849487
605.8599854,57.52741241
606.5025024,57.56591034
607.1448975,57.60398865
607.7872314,57.64164734
608.4295044,57.6788826
609.0717163,57.71570206
609.7138672,57.7521019
610.355957,57.78808212
610.9979248,57.82364655
611.6398926,57.85879135
612.2817383,57.89351654
612.9235229,57.92782211
613.5652466,57.96171188
614.2069092,57.99518204
614.8485107,58.02823639
615.4899902,58.06086731
616.1314087,58.09308624
616.7727051,58.12488174
617.4139404,58.15626526
618.0551147,58.18722534
618.696167,58.21777344
619.3371582,58.24790192
619.9780884,58.27761459
620.6189575,58.30690765
621.2597046,58.33578873
621.9003906,58.36425018
622.5409546,58.39229965
623.1814575,58.4199295
623.8218994,58.44714737
624.4622192,58.47394562
625.102478,58.50032806
625.7426758,58.52629852
626.3826904,58.55185318
627.022644,58.57698822
627.6625366,58.60171127
628.3023071,58.62602234
628.9420166,58.64991379
629.581604,58.67339325
630.2210693,58.69646072
630.8604736,58.7191124
631.4997559,58.74134827
632.1389771,58.76317596
632.7781372,58.78458405
633.4171143,58.80558395
634.0560913,58.82616806
634.6948853,58.84634399
635.3336182,58.86610413
635.972229,58.88545227
636.6107788,58.90438461
637.2492065,58.92290878
637.8874512,58.94102097
638.5256958,58.95872116
639.1637573,58.97600937
639.8017578,58.99288559
640.4396362,59.00934982
641.0773926,59.02540588
641.7150269,59.04104996
642.3526001,59.05628586
642.9900513,59.07110977
643.6273804,59.08552551
644.2646484,59.09952927
644.9017334,59.11312485
645.5387573,59.12630844
646.1756592,59.13908768
646.812439,59.15145493
647.4490967,59.163414
648.0856323,59.1749649
648.7220459,59.18610764
649.3583374,59.19684219
649.9945068,59.20716858
650.6306152,59.21708679
651.2665405,59.22660065
651.9023438,59.23570633
652.5380859,59.24440384
653.173645,59.25269318
653.8091431,59.26058197
654.444458,59.26805878
655.0797119,59.27513123
655.7147827,59.28179932
656.3497314,59.28806305
656.9846191,59.29391861
657.6193237,59.29936981
658.2539063,59.30442047
658.8883667,59.30906296
659.522644,59.31330109
660.1568604,59.31713486
660.7908936,59.32056808
661.4248657,59.32359314
662.0586548,59.32621765
662.6923218,59.32844162
663.3258057,59.33025742
663.9592285,59.33167648
664.5925293,59.33269119
665.225647,59.33330154
665.8586426,59.33351135
666.4915161,59.33332062
667.1242065,59.33272934
667.7567749,59.33173752
668.3892212,59.33034515
669.0215454,59.32854843
669.6536865,59.32635498
670.2857056,59.32376099
670.9175415,59.32077026
671.5492554,59.317379
672.1808472,59.31358719
672.8123169,59.30939484
673.4436035,59.30480576
674.0747681,59.29981995
674.7057495,59.29443741
675.3366089,59.28865433
675.9673462,59.28247452
676.5979004,59.27589798
677.2282715,59.26892471
677.8585815,59.26155472
678.4886475,59.25378799
679.1185913,59.24562836
679.7484131,59.23706818
680.3780518,59.22811508
681.0075684,59.21876907
681.6369019,59.20902634
682.2661133,59.19888687
682.8951416,59.18835831
683.5239868,59.17743301
684.15271,59.16611481
684.78125,59.15439987
685.409668,59.14229584
686.0379028,59.12979889
686.6660156,59.11690903
687.2939453,59.10362625
687.9216919,59.08995056
688.5493164,59.07588577
689.1767578,59.06142807
689.8040161,59.04658127
690.4311523,59.03134155
691.0581055,59.01571655
691.6848755,58.99969482
692.3114624,58.98328781
692.9379272,58.9664917
693.564209,58.94930649
694.1903076,58.93172836
694.8162842,58.91376495
695.4420166,58.89541245
696.067627,58.87667465
696.6931152,58.85754776
697.3183594,58.83803558
697.9434814,58.81813431
698.5683594,58.79784775
699.1931152,58.77717209
699.817688,58.75611496
700.4420776,58.73466873
701.0663452,58.71283722
701.6903687,58.69062424
702.3143311,58.66802216
702.9381104,58.64503479
703.5617065,58.62166214
704.1852417,58.59790802
704.8085938,58.5737648
705.4318237,58.5492363
706.0549927,58.52432251
706.6779785,58.49902344
707.3008423,58.4733429
707.923584,58.44727325
708.5462036,58.42082214
709.1687622,58.39398575
709.7911377,58.36676788
710.4134521,58.33916092
711.0356445,58.31117249
711.6577148,58.28279877
712.2797241,58.25403595
712.9016724,58.22489166
713.5235596,58.19536209
714.1453857,58.16544724
714.7670898,58.13514328
715.3887939,58.10445786
716.010376,58.07338333
716.631958,58.04192352
717.253479,58.01008224
717.8748779,57.97785187
718.4962769,57.94523621
719.1175537,57.91223526
719.7388306,57.87885284
720.3600464,57.84508133
720.9812012,57.81092453
721.6022949,57.77638245
722.2233887,57.74145126
722.8444214,57.7061348
723.4653931,57.67043304
724.0864258,57.63434601
724.7073975,57.59786987
725.3283081,57.56100464
725.9492188,57.52375412
726.5701294,57.48611832
727.19104,57.44809341
727.8118896,57.40967941
728.4327393,57.37088013
729.0535889,57.33169174
729.6744385,57.29211807
730.2952271,57.25215149
730.9160767,57.21180344
731.5368652,57.17106247
732.1576538,57.12993622
732.7784424,57.08842087
733.399231,57.04651642
734.0200195,57.00422287
734.6408081,56.96154022
735.2615356,56.91846848
735.8823242,56.87500763
736.5031128,56.8311615
737.1239014,56.78692245
737.7446899,56.74229431
738.3654785,56.69727707
738.9863281,56.65187073
739.6071167,56.60607147
740.2279053,56.55988693
740.8487549,56.51330948
741.4696045,56.46634293
742.0904541,56.41898346
742.7113037,56.37123871
743.3321533,56.32310104
743.953064,56.27457047
744.5739136,56.22565079
745.1948242,56.17634201
745.8157349,56.12664032
746.4366455,56.07654953
747.0575562,56.02606583
747.6784668,55.97519302
748.2994385,55.92393112
748.9203491,55.87227631
749.5413208,55.82022858
750.1622314,55.76779175
750.7832031,55.71496582
751.4041748,55.66174698
752.0251465,55.60813522
752.6461792,55.55413055
753.2671509,55.49973679
753.8881836,55.4449501
754.5092163,55.38977432
755.130249,55.33420181
755.7512817,55.2782402
756.3723145,55.2218895
756.9933472,55.16514587
757.6144409,55.10800934
758.2354736,55.05047989
758.8565063,54.99256134
759.4775391,54.93425369
760.0985718,54.87554932
760.7196045,54.81645584
761.3406372,54.75697327
761.961731,54.69709396
762.5827637,54.63682556
763.2037964,54.57616425
763.8248291,54.51511383
764.4458618,54.45366669
765.0668945,54.39183044
765.6879272,54.32960129
766.30896,54.26698303
766.9299927,54.20397186
767.5509644,54.14056778
768.1719971,54.0767746
768.7929688,54.0125885
769.4139404,53.94801331
770.0348511,53.8830452
770.6558228,53.81768417
771.2767334,53.75193405
771.897644,53.68579102
772.5185547,53.61925888
773.1394043,53.55233383
773.7602539,53.48501968
774.3811035,53.41731262
775.0019531,53.34921265
775.6227417,53.28072357
776.2435303,53.21184158
776.8643188,53.1425705
777.4850464,53.07291031
778.1057739,53.00285721
778.7265015,52.93241501
779.3471069,52.8615799
779.9677734,52.7903595
780.5883789,52.71874237
781.2089844,52.64673996
781.8295288,52.57434464
782.4500122,52.50156021
783.0704956,52.42838287
783.690979,52.35481644
784.3114014,52.2808609
784.9318237,52.20651627
785.5521851,52.13177872
786.1724854,52.05665207
786.7927856,51.98113632
787.4130249,51.90523148
788.0332642,51.82893753
788.6534424,51.75225449
789.2735596,51.67518234
789.8936157,51.5977211
790.5136719,51.51986694
791.133667,51.4416275
791.7536621,51.36299896
792.3735962,51.28397751
792.9934692,51.20457077
793.6132813,51.12477493
794.2330933,51.04459
794.8528442,50.96401215
795.4725342,50.88304901
796.0922241,50.80169678
796.711792,50.71995926
797.3313599,50.63782883
797.9508667,50.55531311
798.5703125,50.47240829
799.1897583,50.38911819
799.809082,50.30543518
800.4284058,50.22136688
801.0476685,50.1369133
801.6668701,50.0520668
802.2860107,49.96683502
802.9050903,49.88121414
803.5241089,49.79520798
804.1431274,49.70881271
804.7620239,49.62203217
805.3809204,49.5348587
805.9996948,49.44730377
806.6184692,49.35935974
807.2371826,49.27102661
807.855835,49.1823082
808.4743652,49.0932045
809.0928955,49.0037117
809.7113647,48.91383362
810.3297729,48.82356644
810.9481201,48.73291397
811.5664063,48.64187622
812.1846313,48.55044937
812.8027954,48.45863724
813.4208984,48.36643982
814.0389404,48.2738533
814.6569214,48.1808815
815.2748413,48.0875206
815.8927002,47.99377823
816.510498,47.89964676
817.1281738,47.80513
817.7458496,47.71022797
818.3634644,47.61494064
818.980957,47.51926422
819.5984497,47.42320633
820.2158203,47.32675934
820.8331909,47.22992706
821.4504395,47.1327095
822.067627,47.03510666
822.6848145,46.93711853
823.3018799,46.8387413
823.9188843,46.7399826
824.5358276,46.64083481
825.1526489,46.54130554
825.7694702,46.44138718
826.3862305,46.34108734
827.0028687,46.24039841
827.6195068,46.139328
828.2360229,46.0378685
828.852478,45.93602753
829.4688721,45.83379745
830.0852051,45.73118591
830.701416,45.62818909
831.317627,45.52480698
831.9337158,45.42103958
832.5498047,45.3168869
833.1657715,45.21234894
833.7816772,45.10742569
834.397522,45.00211716
835.0132446,44.89642715
835.6289673,44.79034805
836.2445679,44.68388748
836.8601685,44.57704163
837.475647,44.46981049
838.0910645,44.36219406
838.7063599,44.25419617
839.3216553,44.14580917
839.9368286,44.03704071
840.5519409,43.92789078
841.1669922,43.81835175
841.7819824,43.70843124
842.3969116,43.59812164
843.0117188,43.48743439
843.6265259,43.37635803
844.2412109,43.26489639
844.855835,43.15305328
845.4703369,43.04082489
846.0848389,42.92821503
846.6992188,42.81521988
847.3135376,42.70183945
847.9277954,42.58807373
848.5419922,42.47392654
849.1560669,42.35939407
849.7701416,42.24447632
850.3840942,42.12917709
850.9979248,42.01349258
851.6117554,41.89742661
852.2254639,41.78097534
852.8391724,41.66413879
853.4527588,41.54692078
854.0662231,41.42931747
854.6796875,41.31132889
855.2930298,41.19295883
855.906311,41.07420349
856.5195313,40.95506668
857.1326294,40.83554459
857.7457275,40.71564102
858.3587036,40.59535217
858.9716187,40.47468185
859.5844116,40.35362625
860.1971436,40.23218536
860.8098755,40.11036301
861.4224243,39.98815918
862.0349731,39.86557007
862.6473999,39.74259567
863.2597656,39.61923981
863.8720703,39.49550247
864.4842529,39.37137985
865.0964355,39.24687576
865.7084961,39.12198639
866.3204346,38.99671173
866.932373,38.87105942
867.5441895,38.74502182
868.1559448,38.61859894
868.7675781,38.49179459
869.3791504,38.36460876
869.9906616,38.23703766
870.6021118,38.10908508
871.2134399,37.98075104
871.824707,37.85203171
872.4359131,37.72293091
873.0469971,37.59344482
873.65802,37.46358109
874.2689819,37.33332825
874.8798828,37.20269775
875.4906616,37.07168198
876.1013794,36.94028473
876.7120361,36.80849838
877.3226929,36.67631531
877.9333496,36.54372406
878.5440674,36.41072464
879.1547852,36.27731705
879.765564,36.1435051
880.3762817,36.00930405
880.9868774,35.87472534
881.597229,35.73979187
882.2074585,35.60450363
882.8173828,35.46886444
883.427124,35.3328743
884.0366821,35.19651794
884.6461182,35.05979538
885.2554321,34.92270279
885.864624,34.78522491
886.4737549,34.64736938
887.0828247,34.50912857
887.6918335,34.37049866
888.3007813,34.23147583
888.909729,34.0920639
889.5185547,33.95226288
890.1273193,33.81208038
890.7360229,33.67151642
891.3446045,33.53058243
891.9530029,33.38928604
892.5612183,33.24762344
893.1692505,33.10560608
893.7771606,32.96321869
894.3848877,32.82046509
894.9925537,32.6773262
895.6002197,32.53379822
896.2078247,32.3898735
896.8154297,32.24554825
897.4230347,32.10083008
898.0305176,31.95572472
898.6379395,31.8102417
899.2451782,31.66439056
899.8522949,31.51817513
900.4592285,31.3715992
901.06604,31.22466278
901.6726685,31.07735825
902.2791748,30.92968369
902.8855591,30.78162956
903.4918823,30.63319588
904.0981445,30.48437691
904.7043457,30.33517075
905.3104248,30.18557739
